project,instrument,geo_loc_name,region,seq_region,sample_type,shannon,read_depth
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.79411331899054,79118.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.0529210598545773,69526.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.3458982849660552,91174.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.5680446357599707,23097.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.6826699613284958,44862.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.4723833393009467,24375.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.3022477513027697,40933.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.1164721676023728,103568.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.3758623036787228,108718.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.901483438142627,32130.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.1127459722028994,12553.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.8347363321085245,56236.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.3980632503030543,25802.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.594774764334072,26060.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.8881345876375624,42695.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.292364094075115,9069.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.338077848432029,145999.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.9890168060216016,63669.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.7605724687487898,18357.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.6375812907067218,55510.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.1552975835280284,61024.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.22018965465475115,57101.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.210431243321519,6826.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.5110454044598975,92124.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.20793539187688,8679.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.7785040402878254,12073.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.165386928620863,131191.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.6758875330195462,89515.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.7694340720260282,125845.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.8238516460872183,64064.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.4289942519191798,76572.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.7067461396028885,147036.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.44519211075719245,38751.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.189875896086423,15279.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.775205147751799,88228.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.1360227250251247,45318.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.9739660666024564,30109.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.0558256639848653,18030.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.585172027748684,12018.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.2222370550129698,104539.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.8984136639736154,32195.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.922837248408737,92150.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.4070138509172107,31422.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.8972872814873725,6419.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.4830916986804301,143275.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.9482040716583846,139163.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.5503216187104025,40272.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.7505110920326431,35947.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.7763501383647172,45767.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.9663523514328992,116367.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.9775049530868007,54382.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.432072388539133,51146.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.3880295777877794,72193.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.08767374486316558,141410.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.1926365235282828,35503.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.5115936564754355,88128.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.2273534714850953,8243.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.7791380246784114,20397.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.9675796239263292,108765.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.48159048735044313,66391.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.6846008089917289,74770.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.9258430867004668,5699.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.2649675044826125,42645.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.7991612709133498,126945.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.349703767371122,46640.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.9589601694775822,25199.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.60319113235694,7819.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.3999840977807847,133010.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.896991938479714,37423.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.828208997550755,35572.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.933643208123607,35989.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.6307808625483586,93872.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.11622897844264514,74549.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.641281673897564,5175.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.4326948758126952,456441.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.306656103002383,6680.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.029816491903711,22377.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.2874640695665365,7330.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.6136123147557497,38157.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.9422358790059264,5847.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.1874770489546964,57389.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,3.5729056438431224,32067.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.845994399313214,89220.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.47379263692302476,51450.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.2176874827718855,38060.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.4293133235826996,46401.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.6365151889324125,88959.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,0.5920075408950334,77650.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,2.4374819794008356,23888.0
PRJNA657818,Illumina HiSeq 2000,Massachusetts,Europe and Northern America,V3-V4,feces,1.693752626663401,141654.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.9442526864887513,21812.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.3231253342459155,23276.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.465744986881658,21309.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.24813931054398,20273.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.168114007975004,19148.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.007121799540826,19708.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.075911863748397,20140.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.878796321849553,19446.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.769974818465933,18152.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.7356581306319137,18282.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,2.5641001790376263,19855.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.396305916781557,21039.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.105543161789865,20085.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.185289057138308,17998.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.348594557319996,19056.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.24900527594351,20814.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.515621954733618,20671.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.613666736112276,21147.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.959013738220487,18811.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.774708439399506,20259.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.6520271140728746,15441.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.4065882031070047,17788.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.609285532646079,20129.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.1789675089191047,16688.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.514803152957704,17172.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.265948298217697,19245.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.298478382702494,20365.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.281732505058296,23306.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.38045847153416,24120.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.206792679992428,23672.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.647699651688966,24565.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.571956131272149,18884.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.471837078781284,23465.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.33973799035855,22179.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.310065595240019,23538.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.58923858325308,25567.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.482259326497958,23479.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.4922576903563693,25267.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.9281764691333043,19427.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.08389878752971,20519.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.029181101735165,19196.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.010150870667848,19225.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.814903471399638,19522.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.0209391346131,24962.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.6657507163862095,25864.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.75319537547839,20646.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.438138864761145,17709.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.1008158399080985,19563.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.8725764276647947,17639.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.305694274412342,18193.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.554042160156661,17095.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.259955891376632,19051.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.51791666587836,19788.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.202382185777169,17468.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.391971971378281,18591.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.3072314070938065,17730.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.278651279331113,19727.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.9534675267839097,18296.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.974804113144811,17091.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.242294276313974,18020.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.65432730325531,20548.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.035517350935903,18888.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.9245922650162597,19401.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.3410452853497237,23900.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.676220578679529,17874.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.37803619658218,21957.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.224145284133255,19605.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.281645729832999,20169.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.081951761866822,20119.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.291040080549507,19991.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.877012160314389,23783.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.9609563199822997,21258.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.635925802138256,21504.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.0285238816968563,18622.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.582009100813005,19187.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.9049878786012076,18906.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,2.412778521011654,23940.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.503595513177219,18231.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.6582047322184414,18819.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.4770930775797493,19374.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.2593250345697786,17609.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.6166693283703855,19693.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.8413983866851638,19762.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.380021361354972,19021.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.308934823628174,21010.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.171838980566335,20356.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.9998666151086635,18627.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,2.8683699617945733,21515.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,2.441798231939899,19181.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.625568064309343,21705.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.3438611505569895,18769.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.1666766751814786,21793.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,2.435080180081362,15313.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.060594842624799,21810.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.960966957571647,18260.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.956699730648489,18970.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.098372803228232,21587.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.484587624388656,20557.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.159032796635293,20052.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.4966950140398065,21152.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.139603673791209,20374.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.202671660138751,23432.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.406574496756752,24807.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.268526092518512,25700.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.366470812750265,23560.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.135989418387341,16709.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.428100338744792,24999.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.362090040713689,18087.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.240048643178145,17116.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.3118052117081467,18712.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.450883258114556,18701.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.21405297448196,24652.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.5481037018396435,24217.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.621592415962839,26191.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.613462301791947,19300.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.5022166764421914,23609.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.430447709060119,20125.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.7659617510285437,22852.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.1942585737196088,24378.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,2.6021104784121682,22462.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.057902833492842,20899.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.674481475817715,20423.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.7309616499701903,21233.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.298763046213021,22433.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.601079422228374,23118.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.5123517093870005,21107.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.970574316409026,22179.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.1713325454136,19255.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.509089962170142,20001.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.682338284136762,22365.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.462556447377123,20536.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.219324306008,23279.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.8052176609780304,21600.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.8938704708699206,19534.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.054271057787426,20499.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.072195331959962,22249.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.8766878157819846,22315.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.906391303763102,21363.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.404746401271497,15906.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.8696471403782926,20732.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.988591866386446,20618.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.339694320465396,24111.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,3.8591370728853414,25362.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.035152713724162,25193.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.071359638601378,23589.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.2446332444533255,22954.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.442622170230708,22181.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.462891433019119,22188.0
PRJNA657941,Illumina MiSeq,China,Eastern and South-Eastern Asia,V3-V4,feces,4.608692324385217,24046.0
