,t_SNE_1,t_SNE_2,group,emb_type,fid
9,0.5633690187988554,-0.11861754071217524,Ctrl,SNE,FJ511828.1.1372
10,-0.09854755391033367,-0.657355858545989,Ctrl,SNE,FJ557711.1.1373
11,-0.5445262358127441,-0.6355402213105424,Ctrl,SNE,DQ808480.1.1376
12,0.5685278926667884,0.5428816720985753,Ctrl,SNE,DQ824299.1.1397
13,-0.3374960754769956,0.3756123707237075,Ctrl,SNE,KX130890.1.1202
14,-0.4701582202610955,-0.052736568079119785,Ctrl,SNE,FJ368864.1.1363
15,-0.19418893547053118,0.6182730368854428,Ctrl,SNE,JQ186757.1.1359
16,0.49580450891801925,0.24937829101756565,Ctrl,SNE,HK555826.1.1289
17,0.27740545041114706,0.3087510680740489,Ctrl,SNE,HL283484.1.1209
18,0.729491180039478,0.32822924281289273,Ctrl,SNE,AY993744.1.1245
19,0.36677287032913314,0.4391818473531464,Ctrl,SNE,GQ491419.1.1322
20,-0.35297090707182394,-0.07285904611625484,Ctrl,SNE,GQ493144.1.1354
21,-0.16845395799476406,0.17063302693334179,Ctrl,SNE,HQ452862.1.1498
22,-0.34558282618694436,0.445669263536719,Ctrl,SNE,DQ824080.1.1279
23,0.5489250246866263,0.31867617934026327,Ctrl,SNE,AY990376.1.1278
24,-0.5638239831953528,-0.06780965522346494,Ctrl,SNE,GQ492980.1.1322
25,0.33661801219636567,0.6073250351532827,Ctrl,SNE,AY992211.1.1268
26,-0.23208087229224247,0.6587546950861937,Ctrl,SNE,HM445947.1.1481
27,-0.3792264268958306,0.17595965085527623,Ctrl,SNE,DQ823722.1.1211
28,-0.08796525797717877,0.8420698698582108,Ctrl,SNE,KF843417.1.1329
29,-0.3124786551636791,-0.14113863039182797,Ctrl,SNE,DQ805252.1.1214
30,-0.5183438974345654,0.23767739537950883,Ctrl,SNE,DQ796195.1.1288
31,-0.37666482407648394,0.29151490210966874,Ctrl,SNE,FJ362731.1.1336
32,-0.6412898343575819,0.100108525306078,Ctrl,SNE,AF132280.1.1277
33,-0.48228440147754065,0.39323231125951863,Ctrl,SNE,FJ032586.1.1226
34,-0.6421061231333514,0.5041770828882998,Ctrl,SNE,HQ779108.1.1442
35,0.449326977617801,0.31990316754295167,Ctrl,SNE,GQ491354.1.1233
