,t_SNE_1,t_SNE_2,group,emb_type,fid
41,-0.3068768470812668,0.1323650594938529,Ctrl,SNE,KF100217.1.1350
42,-0.6147680089127837,-0.1916875695897841,Ctrl,SNE,DQ673535.1.1495
43,0.11998681126725182,-0.6020672133112883,Ctrl,SNE,MG245801.1.1200
44,0.09781368941455437,0.545591849198317,Ctrl,SNE,AQUW01000012.1.1214
45,-0.740024158393681,0.2571905012983009,Ctrl,SNE,DQ793812.1.1284
46,-0.32187330526875,0.7501315234821955,Ctrl,SNE,EU471747.1.1390
47,-0.32662325962918376,0.14977401346075334,Ctrl,SNE,HK241616.1.1264
48,-0.5374112323296956,-0.2636800350299765,Ctrl,SNE,GQ492365.1.1332
49,-0.3676602510392107,-0.3839581378272981,Ctrl,SNE,DQ804326.1.1231
50,0.45132956722900686,-0.04242395314715662,IBD,SNE,HAAC01027432.1.1206
51,0.34334641292947654,-0.07632062150271766,IBD,SNE,JQ466236.1.1307
52,0.008507743405116378,-0.3157748396222922,IBD,SNE,KX583579.1.1213
53,0.4076024265940634,-0.18567001435862004,IBD,SNE,AB525415.1.1503
54,0.34582513316196783,-0.823973133619294,IBD,SNE,HQ800862.1.1308
55,0.7411776705865202,0.42896141208601185,IBD,SNE,KF082861.1.1282
56,0.5762181090003126,0.35291831601786244,IBD,SNE,HQ758472.1.1481
57,-0.24500407449885309,-0.7407818420497786,IBD,SNE,DQ799541.1.1239
58,-0.1731621404321838,-0.2582675083053675,IBD,SNE,KF945090.1.1201
59,0.7607216690892641,0.27375192980414403,IBD,SNE,EF444719.1.1219
60,0.6572972213353497,-0.4082169934825559,IBD,SNE,KY608259.1.1216
61,0.1718775854467517,-0.07598691155568457,IBD,SNE,EU706021.1.1244
62,0.3277572569502778,-0.02671260500493422,IBD,SNE,AP010969.19547.20881
63,0.12428972939714397,-0.6663983365986175,IBD,SNE,FAGH01000127.1.1295
64,-0.48695861220419845,-0.1598300592487916,IBD,SNE,GQ492469.1.1357
65,0.7297548940944358,-0.1496525709905946,IBD,SNE,FJ802321.1.1209
66,-0.388828505004911,-0.4748004770306726,IBD,SNE,CVOZ01000362.1.1219
67,0.7851740054195852,0.09319145565580648,IBD,SNE,JN032883.1.1399
68,-0.3433448778002682,-0.5559979159387936,IBD,SNE,DQ799787.1.1286
69,0.6056493358691488,-0.2839179139701423,IBD,SNE,JQ467796.1.1273
70,-0.1629325631806209,-0.4915948338468455,IBD,SNE,KT780158.1.1201
71,0.18489377802899135,-0.19654772483809382,IBD,SNE,FJ557701.1.1386
72,0.6776624070370716,-0.1731339093684444,IBD,SNE,JQ754335.1.1237
73,0.37242910904554466,1.0085387859061974,IBD,SNE,FJ362751.1.1348
74,-0.25458266651707434,-0.12617595949694743,IBD,SNE,KU291315.1.1376
75,0.4177692976368579,-0.5378199312986771,IBD,SNE,JX096007.1.1204
76,0.5106810415943044,0.07284382242299058,IBD,SNE,DQ440555.1.1321
77,0.7091676375197759,-0.018974013011428363,IBD,SNE,MK095934.1.1303
78,0.2540929631659478,0.6489987152042731,IBD,SNE,KF079674.1.1363
79,0.123277178355267,0.41348045599381494,IBD,SNE,HK241304.1.1252
80,0.5203948351991751,-0.3865528665079211,IBD,SNE,JQ522962.1.1258
81,-0.3109570172984921,-0.4073555429080276,IBD,SNE,HQ802530.1.1345
82,0.358209872835211,-0.23752632690966066,IBD,SNE,AF338413.1.1408
83,0.09369270748803694,-0.49837780731962944,IBD,SNE,EU156766.1.1269
84,-0.04374576443628575,-0.3986757070844443,IBD,SNE,HG800468.1.1200
85,0.2130461601732459,0.256111328838258,IBD,SNE,HK241147.1.1296
86,-0.2930214529185222,-0.37747571336548336,IBD,SNE,DQ804982.1.1277
87,0.19981352954527126,-0.5606830177902062,IBD,SNE,KX881777.1.1230
88,0.0858570775914908,-0.46049654903236314,IBD,SNE,GQ448318.1.1256
89,-0.03726238582079671,-0.35852057173632046,IBD,SNE,HK694993.1.1204
90,0.2932366700483277,-0.30072257598239505,IBD,SNE,AF473834.1.1411
91,0.2535358920146973,0.44994573046845915,IBD,SNE,KH493948.1.1328
92,-0.4642121433463611,-0.3124191199525835,IBD,SNE,GQ491160.1.1334
93,-0.14787263283448224,-0.64719437422406,IBD,SNE,EU530381.1.1295
94,0.08083859025616215,-0.22479612495456722,IBD,SNE,JQ467142.1.1299
95,0.3059585519747559,-0.061614958992582375,IBD,SNE,JQ466159.1.1285
96,-0.011654049388223923,-0.1912830164699958,IBD,SNE,JQ467788.1.1220
97,0.12802474748696452,-0.23970657267010612,IBD,SNE,JQ449887.1.1241
98,0.1604639419613203,0.20549996246488036,IBD,SNE,FJ557734.1.1287
99,0.20422434633954795,0.00880137269085501,IBD,SNE,JQ467804.1.1375
